CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
74211,Pers-Jussy,181,33,12,23,97,31,16,137,31,7,15,74,21,10,34,2,4,6,19,8,3,6,0,1,1,2,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,282,2,31,51,140,72,58,97,2,12,21,58,24,4,84,0,19,10,26,15,29,101,0,0,20,56,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,89,3,0,228,54,30,0,167,33,11,22,89,28,12
74212,"Le Petit-Bornand-les-Glières",138,25,7,20,69,13,17,115,21,2,16,61,11,15,20,3,5,4,6,2,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,28,29,7,38,5,14,75,11,29,7,14,5,14,41,17,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,68,2,0,51,65,14,0,134,24,6,20,68,13,16
74213,Poisy,584,16,41,95,364,84,68,404,14,18,59,262,46,51,140,2,13,29,88,33,8,18,0,3,4,8,4,3,13,0,4,2,4,1,3,9,0,3,1,2,0,3,2048,4,437,278,836,160,493,414,4,37,97,250,77,26,244,0,46,52,104,62,42,398,0,117,56,109,21,116,321,0,122,73,0,0,126,671,0,115,0,373,0,183,291,293,9,0,1006,1042,239,0,516,16,35,91,314,65,60
74215,Praz-sur-Arly,318,24,3,39,184,29,68,261,24,2,34,139,15,62,46,0,0,4,37,12,5,8,0,1,1,5,1,1,1,0,0,0,1,0,0,2,0,0,0,2,1,0,387,0,10,32,315,97,30,134,0,0,17,104,35,13,98,0,10,15,56,10,17,49,0,0,0,49,0,0,106,0,0,0,106,52,0,0,0,0,0,0,0,0,227,91,4,0,375,12,22,0,291,22,2,37,169,27,61
74216,Présilly,69,17,3,13,29,8,7,48,12,3,7,21,6,5,21,5,0,6,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,11,19,5,10,48,8,0,11,19,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,2,0,29,19,10,0,64,15,2,13,28,8,6
74217,Pringy,626,22,41,64,412,116,87,402,20,13,42,259,58,68,150,1,12,14,112,42,11,42,1,10,1,26,8,4,21,0,2,6,11,7,2,11,0,4,1,4,1,2,3091,13,1010,271,1398,507,399,490,1,33,54,376,148,26,557,12,124,14,348,101,59,575,0,53,151,325,206,46,359,0,62,52,167,52,78,1110,0,738,0,182,0,190,326,300,7,0,1089,2002,342,0,531,20,32,58,353,93,68
74218,Publier,520,15,37,70,322,80,76,356,12,14,46,225,42,59,126,2,13,18,81,26,12,16,0,4,2,7,5,3,15,1,3,4,6,4,1,7,0,3,0,3,3,1,2940,30,1530,229,936,655,215,397,6,49,50,251,80,41,214,0,54,27,88,64,45,514,24,104,152,206,120,28,185,0,80,0,105,105,0,1630,0,1243,0,286,286,101,340,180,14,1,1224,1716,179,17,452,15,28,64,282,62,63
74219,Quintal,94,10,6,17,51,4,10,83,10,5,14,47,4,7,7,0,1,3,2,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120,0,6,9,30,0,75,24,0,6,9,2,0,7,40,0,0,0,28,0,12,0,0,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,0,49,45,2,0,118,2,19,0,91,10,5,17,51,4,8
74220,Reignier-Ésery,455,45,27,53,262,75,68,325,39,13,37,186,50,50,105,6,11,13,66,21,9,14,0,2,2,8,3,2,6,0,0,1,1,0,4,5,0,1,0,1,1,3,1187,16,128,103,375,173,565,306,16,32,39,189,73,30,181,0,26,21,104,41,30,182,0,0,43,23,0,116,289,0,70,0,59,59,160,229,0,0,0,0,0,229,269,186,14,0,953,234,527,0,410,42,26,52,232,67,58
74221,"Le Reposoir",54,8,0,11,20,2,15,43,7,0,7,16,1,13,11,1,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,11,11,2,11,34,1,0,11,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,2,0,33,1,11,0,48,8,0,11,16,1,13
74222,Reyvroz,44,5,2,9,21,6,7,36,5,1,5,20,5,5,7,0,1,3,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,2,41,2,2,5,15,0,2,6,2,2,5,0,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,2,0,48,2,5,0,42,5,2,9,20,5,6
74223,"La Rivière-Enverse",57,7,4,9,25,5,12,47,6,3,6,23,4,9,10,1,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,1,13,3,2,4,25,4,1,13,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,2,0,18,7,3,0,50,8,3,9,20,5,10
74224,"La Roche-sur-Foron",1030,37,67,106,672,182,148,723,34,35,69,481,117,104,245,3,25,31,165,58,21,34,0,3,3,15,6,13,13,0,2,3,7,0,1,15,0,2,0,4,1,9,3317,6,391,202,1252,331,1466,799,6,83,100,548,197,62,436,0,41,31,199,75,165,355,0,53,71,201,0,30,487,0,71,0,189,59,227,1240,0,143,0,115,0,982,638,392,25,0,2564,753,1191,0,916,36,57,105,597,160,121
74225,Rumilly,1178,37,78,147,743,197,173,796,35,36,95,503,113,127,292,2,24,46,200,69,20,37,0,8,2,20,7,7,30,0,4,3,13,4,10,23,0,6,1,7,4,9,6378,3,2540,318,1949,899,1568,953,3,84,133,651,271,82,498,0,122,36,250,85,90,902,0,98,86,378,107,340,941,0,282,63,223,119,373,3084,0,1954,0,447,317,683,764,414,40,0,3032,3346,1454,0,1003,37,61,145,626,156,134
74226,Saint-André-de-Boëge,51,16,1,6,22,4,6,42,15,0,4,19,3,4,8,1,0,2,3,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47,1,24,10,3,1,9,23,1,0,10,3,1,9,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,3,0,20,27,9,0,47,14,1,6,22,4,4
74228,Saint-Blaise,16,4,0,1,10,1,1,11,3,0,1,7,1,0,4,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,23,0,1,13,1,0,0,11,0,1,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,24,1,1,0,15,4,0,1,9,1,1
74229,Saint-Cergues,242,19,16,33,141,34,33,175,16,9,17,107,24,26,54,3,5,14,31,10,1,8,0,2,1,3,0,2,3,0,0,1,0,0,2,2,0,0,0,0,0,2,451,3,39,69,149,47,191,161,3,13,35,101,47,9,113,0,26,10,48,0,29,69,0,0,24,0,0,45,108,0,0,0,0,0,108,0,0,0,0,0,0,0,149,93,4,0,375,76,53,0,207,17,12,31,119,29,28
74231,Saint-Eusèbe,68,21,2,15,27,3,3,60,21,2,10,26,3,1,7,0,0,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,16,0,7,15,0,0,8,0,0,7,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,2,0,15,16,7,0,65,21,2,15,25,3,2
74232,Saint-Eustache,63,22,3,6,29,9,3,55,21,3,5,25,7,1,8,1,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,1,5,3,6,16,4,0,1,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,2,0,12,4,6,0,62,22,3,6,29,9,2
74233,Saint-Félix,213,18,11,45,118,38,21,169,18,8,29,96,31,18,36,0,3,13,19,6,1,7,0,0,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,206,0,4,66,100,27,36,97,0,4,31,57,16,5,89,0,0,35,23,11,31,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,87,4,0,163,43,32,0,203,18,10,44,113,39,18
74234,Saint-Ferréol,66,5,6,13,34,9,8,36,4,0,6,20,5,6,24,1,6,4,12,2,1,1,0,0,0,0,0,1,5,0,0,3,2,2,0,0,0,0,0,0,0,0,220,1,14,112,78,53,15,57,1,14,4,33,8,5,10,0,0,0,0,0,10,153,0,0,108,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,3,0,144,76,15,0,60,5,5,11,33,9,6
74235,Saint-Germain-sur-Rhône,20,1,1,4,12,2,2,15,1,1,3,9,2,1,5,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,6,0,3,10,0,0,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,2,0,10,0,3,0,19,1,1,4,12,2,1
74236,Saint-Gervais-les-Bains,1202,44,26,130,754,113,248,943,44,20,103,550,76,226,228,0,4,24,184,35,16,15,0,2,1,9,1,3,11,0,0,1,9,1,1,5,0,0,1,2,0,2,1716,0,40,205,1107,116,364,614,0,15,77,464,79,58,212,0,25,12,128,10,47,338,0,0,44,270,27,24,163,0,0,72,0,0,91,389,0,0,0,245,0,144,889,313,13,0,1609,107,244,0,1055,38,17,127,652,101,221
74237,Saint-Gingolph,83,5,5,5,56,16,12,68,5,3,4,47,13,9,15,0,2,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,8,1,23,6,17,49,0,8,1,23,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,3,0,44,5,13,0,69,5,2,5,50,15,7
74238,Saint-Jean-d'Aulps,310,11,9,33,202,34,55,253,11,5,25,163,19,49,49,0,4,7,36,14,2,2,0,0,1,0,0,1,4,0,0,0,2,0,2,2,0,0,0,1,1,1,548,0,18,33,262,120,235,185,0,18,21,132,59,14,25,0,0,12,0,0,13,145,0,0,0,69,0,76,61,0,0,0,61,61,0,132,0,0,0,0,0,132,224,86,6,0,499,49,149,0,282,10,9,33,180,28,50
74239,Saint-Jean-de-Sixt,232,15,12,26,145,30,34,174,13,9,17,106,15,29,48,2,3,6,35,15,2,8,0,0,2,3,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,319,2,15,94,162,47,46,141,2,15,22,93,47,9,98,0,0,25,36,0,37,80,0,0,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,73,7,0,286,33,46,0,209,14,10,25,128,27,32
74240,Saint-Jean-de-Tholome,63,15,4,12,25,5,7,49,15,2,6,22,5,4,13,0,2,6,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,2,13,30,0,11,30,0,2,13,4,0,11,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,2,0,25,31,10,0,60,14,4,12,24,5,6
74241,Saint-Jeoire,308,17,20,47,169,40,55,222,16,9,34,128,32,35,69,1,8,11,36,7,13,8,0,1,2,3,0,2,6,0,1,0,1,0,4,3,0,1,0,1,1,1,668,1,135,62,220,74,250,191,1,27,32,101,21,30,108,0,14,30,36,0,28,188,0,37,0,30,0,121,181,0,57,0,53,53,71,0,0,0,0,0,0,0,205,103,10,0,495,173,200,0,272,14,15,43,155,39,45
74242,Saint-Jorioz,687,21,34,53,473,85,106,535,20,24,33,370,63,88,123,1,4,18,91,14,9,14,0,3,1,6,4,4,9,0,2,0,5,3,2,6,0,1,1,1,1,3,1167,1,172,159,495,265,340,324,1,12,57,219,51,35,183,0,42,16,69,48,56,263,0,57,0,149,108,57,397,0,61,86,58,58,192,0,0,0,0,0,0,0,367,320,10,0,749,418,211,0,632,21,28,52,434,79,97
74243,Saint-Julien-en-Genevois,905,22,27,69,594,155,193,602,19,15,49,379,92,140,241,3,6,18,186,53,28,33,0,5,1,17,7,10,15,0,1,0,6,0,8,14,0,0,1,6,3,7,3416,9,137,126,1382,499,1762,684,9,29,52,506,169,88,447,0,77,11,225,104,134,472,0,31,0,151,0,290,703,0,0,63,270,115,370,1110,0,0,0,230,111,880,620,285,35,0,2990,426,1590,0,747,22,22,68,497,133,138
74244,Saint-Laurent,36,9,2,8,12,1,5,29,8,2,5,11,1,3,7,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,11,3,0,10,25,1,0,11,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,2,0,24,1,10,0,34,9,2,8,11,1,4
74245,Saint-Martin-Bellevue,279,12,20,35,184,43,28,214,11,8,21,150,26,24,52,1,8,12,30,14,1,10,0,1,2,4,3,3,2,0,2,0,0,0,0,1,0,1,0,0,0,0,550,1,278,76,152,84,43,186,1,22,54,106,48,3,120,0,12,22,46,36,40,45,0,45,0,0,0,0,0,0,0,0,0,0,0,199,0,199,0,0,0,0,153,126,4,0,218,332,43,0,264,11,20,34,176,40,23
74249,Saint-Paul-en-Chablais,220,30,9,34,116,17,31,165,28,6,20,86,8,25,47,2,2,13,27,9,3,5,0,1,1,1,0,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,276,3,22,43,130,19,78,115,3,6,32,69,19,5,68,0,16,11,11,0,30,93,0,0,0,50,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,95,6,0,242,34,76,0,208,30,9,35,110,16,24
74250,Saint-Pierre-en-Faucigny,541,29,69,73,319,99,51,359,27,28,47,217,52,40,119,2,15,22,76,32,4,30,0,13,1,13,8,3,25,0,9,3,12,6,1,8,0,4,0,1,1,3,2189,6,933,159,810,448,281,328,6,56,48,208,96,10,391,0,174,15,155,91,47,766,0,293,96,333,147,44,397,0,217,0,0,0,180,307,0,193,0,114,114,0,286,255,11,0,704,1485,210,0,476,25,61,71,277,81,42
74252,Saint-Sigismond,61,9,0,9,33,2,10,52,9,0,5,31,2,7,9,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,7,0,10,23,0,0,6,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,4,0,22,1,10,0,57,8,0,9,31,2,9
74253,Saint-Sixt,58,4,1,8,36,5,9,50,3,1,6,33,5,7,8,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,5,0,7,18,2,0,4,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,3,0,16,2,7,0,55,4,1,7,36,5,7
74254,Saint-Sylvestre,53,9,2,10,24,4,8,42,9,2,4,21,3,6,11,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,4,1,10,29,0,0,15,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,2,0,26,3,10,0,51,9,2,10,23,4,7
74255,Sales,101,23,11,16,44,8,7,84,19,8,12,41,7,4,13,3,3,4,2,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,176,18,21,11,97,94,29,44,5,21,11,3,0,4,38,13,0,0,0,0,25,0,0,0,0,0,0,0,94,0,0,0,94,94,0,0,0,0,0,0,0,0,43,58,3,0,42,134,29,0,95,23,10,15,42,7,5
74256,Sallanches,2234,79,114,247,1434,392,360,1556,75,59,168,961,175,293,544,4,34,66,412,184,28,72,0,10,10,40,23,12,47,0,7,3,17,8,20,15,0,4,0,4,2,7,6613,7,1070,422,2838,1501,2276,1769,7,143,191,1345,635,83,960,0,128,136,520,302,176,1391,0,214,95,507,247,575,708,0,165,0,202,53,341,1785,0,420,0,264,264,1101,1410,824,34,0,4646,1967,1625,0,1942,74,95,243,1237,297,293
74257,Sallenôves,50,7,2,9,27,10,5,34,7,1,6,17,7,3,15,0,1,2,10,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,4,30,18,5,7,36,0,4,7,18,5,7,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,2,0,55,4,7,0,47,7,1,9,26,10,4
74258,Samoëns,775,42,20,61,507,91,145,603,41,14,48,369,54,131,148,1,4,13,122,32,8,14,0,2,0,10,4,2,9,0,0,0,6,1,3,1,0,0,0,0,0,1,945,1,36,39,702,194,167,459,1,13,39,385,92,21,182,0,23,0,136,53,23,253,0,0,0,181,49,72,51,0,0,0,0,0,51,0,0,0,0,0,0,0,564,211,11,0,872,73,139,0,668,38,14,58,425,67,133
74259,"Le Sappey",37,9,1,7,16,2,4,29,8,1,4,15,2,1,8,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,13,2,0,3,19,1,0,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,2,0,18,1,2,0,34,8,1,7,15,2,3
74260,Savigny,37,10,2,7,14,2,4,32,10,2,5,14,2,1,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,14,21,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,3,0,21,0,14,0,36,10,2,7,14,2,3
74261,Saxel,26,2,1,7,13,2,3,23,2,1,7,11,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,6,10,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,0,7,3,6,0,25,2,1,7,12,1,3
74262,Scientrier,117,13,17,21,60,13,6,82,12,6,13,47,9,4,24,1,5,6,10,3,2,5,0,3,2,0,0,0,6,0,3,0,3,1,0,0,0,0,0,0,0,0,313,1,147,42,107,48,16,80,1,23,14,26,11,16,73,0,45,28,0,0,0,160,0,79,0,81,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,3,0,95,218,26,0,110,13,16,17,59,13,5
74263,Sciez,477,27,11,69,316,89,54,365,23,6,50,242,67,44,92,4,3,15,63,19,7,11,0,1,4,5,2,1,9,0,1,0,6,1,2,0,0,0,0,0,0,0,697,16,59,108,430,132,84,268,16,13,47,176,58,16,158,0,19,61,63,25,15,271,0,27,0,191,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,165,5,0,528,169,75,0,442,25,10,67,292,82,48
74264,Scionzier,667,2,141,78,409,134,37,401,2,35,53,286,71,25,187,0,63,21,99,47,4,36,0,16,3,15,10,2,28,0,20,0,4,4,4,15,0,7,1,5,2,2,3193,0,1679,169,971,531,374,662,0,274,63,312,169,13,492,0,220,41,199,119,32,851,0,599,0,129,129,123,737,0,354,65,227,114,91,451,0,232,0,104,0,115,291,376,9,0,899,2294,275,0,599,2,127,73,366,110,31
74265,Serraval,85,23,1,10,41,6,10,72,19,1,5,39,6,8,13,4,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,18,6,0,11,39,4,0,18,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,2,0,35,4,11,0,81,21,1,9,41,6,9
74266,Servoz,175,5,5,20,85,4,60,151,5,4,17,69,4,56,23,0,1,3,16,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,4,34,0,23,48,0,1,4,34,0,9,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,43,4,0,49,13,19,0,161,5,3,20,78,5,55
74267,Sévrier,592,4,21,55,437,79,75,450,3,10,40,335,46,62,121,1,9,13,91,28,7,11,0,2,1,5,4,3,8,0,0,1,5,0,2,2,0,0,0,1,1,1,837,1,50,75,494,173,217,323,1,27,39,235,72,21,142,0,23,16,59,48,44,232,0,0,20,147,0,65,140,0,0,0,53,53,87,0,0,0,0,0,0,0,366,226,7,0,722,115,102,0,531,4,16,53,396,67,62
74268,Seynod,2007,39,81,255,1338,394,294,1322,36,36,155,877,186,218,510,3,33,79,363,164,32,90,0,8,12,57,21,13,54,0,3,7,27,18,17,31,0,1,2,14,5,14,8249,8,1040,864,4029,1976,2308,1832,8,129,283,1270,651,142,1198,0,119,157,770,283,152,1714,0,97,225,830,559,562,1487,0,0,92,704,181,691,2018,0,695,107,455,302,761,1192,815,44,0,5841,2408,1201,0,1690,38,69,246,1103,278,234
74269,Seyssel,281,25,25,26,171,61,34,192,23,13,21,114,43,21,74,2,9,5,54,17,4,6,0,1,0,2,0,3,9,0,2,0,1,1,6,0,0,0,0,0,0,0,617,4,119,14,213,83,267,208,4,35,14,147,39,8,76,0,15,0,22,0,39,333,0,69,0,44,44,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,110,11,1,451,166,195,1,238,26,18,25,144,53,25
74270,Seythenex,76,17,1,7,40,7,11,65,15,1,5,35,7,9,11,2,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,2,9,0,10,25,4,0,2,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,31,4,0,21,4,10,0,68,16,1,7,36,6,8
74271,Seytroux,61,12,0,11,29,2,9,54,12,0,9,26,2,7,7,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,9,0,6,19,0,0,4,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,2,0,19,0,6,0,58,11,0,12,27,2,8
74272,Sillingy,499,27,17,83,319,99,53,334,26,8,46,215,46,39,118,1,4,30,75,38,8,24,0,3,3,17,8,1,17,0,2,2,10,5,3,6,0,0,2,2,2,2,1624,5,116,317,897,519,289,407,5,23,88,263,143,28,309,0,38,37,217,101,17,505,0,55,71,279,137,100,403,0,0,121,138,138,144,0,0,0,0,0,0,0,305,194,8,0,1023,601,181,0,445,24,14,76,287,79,44
74273,Sixt-Fer-à-Cheval,157,14,9,38,73,11,23,125,14,5,26,59,9,21,30,0,4,12,13,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,6,37,41,3,15,77,0,6,37,31,3,3,22,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,44,4,0,94,5,15,0,139,14,8,37,61,12,19
74274,Val-de-Fier,36,7,1,5,18,1,5,30,7,1,3,17,1,2,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,1,0,8,19,0,0,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,3,0,19,0,8,0,35,7,1,5,18,1,4
74275,Talloires,322,9,10,29,237,26,37,265,8,6,24,198,21,29,52,1,4,4,37,5,6,4,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,230,1,17,25,138,10,49,133,1,17,8,87,10,20,61,0,0,17,15,0,29,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,125,3,0,194,36,30,0,299,8,10,27,221,24,33
74276,Taninges,483,26,34,53,280,72,90,353,26,19,39,193,48,76,109,0,12,13,80,23,4,9,0,1,1,4,0,3,10,0,2,0,1,0,7,2,0,0,0,2,1,0,936,0,117,68,461,144,290,384,0,53,56,256,74,19,120,0,13,12,52,0,43,299,0,51,0,20,0,228,133,0,0,0,133,70,0,0,0,0,0,0,0,0,328,155,16,0,760,176,295,0,424,24,29,51,242,61,78
74278,Thyez,552,15,108,69,321,68,39,361,14,39,44,235,38,29,144,1,42,21,77,25,3,19,0,9,3,5,2,2,21,0,13,1,3,2,4,7,0,5,0,1,1,1,2622,1,1800,168,450,256,203,463,1,157,80,222,91,3,267,0,133,43,63,22,28,691,0,426,45,105,83,115,117,0,0,0,60,60,57,1084,0,1084,0,0,0,0,263,289,4,0,641,1981,96,0,503,14,90,67,301,62,31
74279,Thollon-les-Mémises,134,10,3,11,82,17,28,106,10,2,9,59,10,26,24,0,1,1,21,7,1,3,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,147,0,4,14,107,11,22,51,0,4,1,43,11,3,48,0,0,13,16,0,19,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,39,2,0,146,1,22,0,118,9,3,11,69,13,26
74280,Thônes,910,52,51,88,587,129,132,655,44,23,57,428,74,103,203,8,19,26,137,45,13,26,0,1,2,19,8,4,19,0,5,2,2,1,10,7,0,3,1,1,1,2,2606,18,955,265,764,342,604,583,18,62,105,356,127,42,356,0,14,26,267,115,49,691,0,186,72,69,28,364,428,0,145,62,72,72,149,548,0,548,0,0,0,0,558,352,20,0,1465,1141,431,0,805,51,47,87,512,112,108
