CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
63080,Champeix,149,9,9,12,82,24,37,98,9,5,9,56,17,19,43,0,4,3,23,6,13,4,0,0,0,2,1,2,4,0,0,0,1,0,3,0,0,0,0,0,0,0,295,0,11,8,117,40,159,111,0,11,8,54,21,38,57,0,0,0,29,19,28,127,0,0,0,34,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,34,16,0,275,20,148,0,129,7,9,12,75,23,26
63081,Champétières,53,24,0,4,11,1,14,46,23,0,3,8,1,12,6,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,69,1,0,5,8,0,55,16,1,0,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,25,28,11,0,65,4,2,0,49,22,0,4,9,1,14
63082,Champs,47,18,1,9,16,7,3,35,17,1,6,11,3,0,7,0,0,3,1,1,3,2,1,0,0,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,195,12,0,5,170,71,8,21,0,0,5,8,8,8,22,12,0,0,10,10,0,53,0,0,0,53,53,0,99,0,0,0,99,0,0,0,0,0,0,0,0,0,22,25,3,0,144,51,8,0,39,18,1,8,10,4,2
63083,Chanat-la-Mouteyre,48,8,4,5,23,3,8,38,8,4,2,20,3,4,8,0,0,2,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,136,0,0,18,5,0,113,28,0,0,8,5,0,15,10,0,0,10,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,98,0,0,0,0,0,0,0,28,20,5,0,136,0,16,0,42,7,4,5,21,3,5
63084,Chanonat,115,23,4,21,57,7,10,104,23,3,20,51,6,7,10,0,1,1,6,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,6,7,1,19,20,0,1,6,7,1,6,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,61,4,0,27,6,19,0,106,23,2,19,55,6,7
63085,Chapdes-Beaufort,92,46,3,9,27,6,7,84,46,2,7,25,6,4,7,0,1,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,8,2,0,20,24,0,5,8,2,0,9,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,56,3,0,35,0,20,0,86,44,3,7,26,6,6
63086,"La Chapelle-Agnon",93,47,8,5,27,4,6,79,46,6,2,21,3,4,13,1,1,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,96,1,57,11,20,4,7,45,1,6,11,20,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,23,70,4,0,24,72,7,0,88,46,5,5,27,4,5
63087,"La Chapelle-Marcousse",26,19,1,0,5,3,1,24,18,1,0,5,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,0,1,1,1,0,26,19,1,0,5,3,1
63088,"La Chapelle-sur-Usson",23,9,3,0,9,2,2,19,8,3,0,7,2,1,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,5,0,2,8,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1,0,5,3,2,0,23,9,3,0,9,2,2
63089,Chappes,115,23,6,14,62,22,10,90,20,2,10,52,17,6,13,1,2,3,5,3,2,2,0,0,0,1,0,1,5,0,2,1,1,1,1,5,2,0,0,3,1,0,586,190,63,33,263,125,37,34,2,8,9,12,9,3,23,0,0,0,10,0,13,127,0,55,24,27,27,21,293,79,0,0,214,89,0,109,109,0,0,0,0,0,53,62,3,0,180,406,36,0,106,22,6,14,56,20,8
63090,Chaptuzat,38,15,0,5,16,4,2,35,14,0,5,15,3,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,2,2,4,10,4,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,1,0,4,6,4,0,36,14,0,5,15,4,2
63091,Charbonnier-les-Mines,60,6,10,7,31,16,6,47,4,9,4,26,13,4,10,2,1,0,5,3,2,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85,7,1,49,14,12,14,36,7,1,0,14,12,14,27,0,0,27,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,2,0,72,13,14,0,51,6,7,7,26,13,5
63092,Charbonnières-les-Varennes,115,34,9,17,46,10,9,99,34,7,11,42,9,5,14,0,2,6,4,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4,21,7,2,42,47,0,4,21,7,2,15,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,59,5,0,70,4,44,0,106,33,6,17,44,10,6
63093,Charbonnières-les-Vieilles,100,48,6,11,28,11,7,87,47,4,8,23,7,5,12,1,1,3,5,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,23,9,10,9,14,39,1,5,9,10,9,14,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,2,0,26,31,14,0,92,47,6,11,22,8,6
63094,Charensat,90,54,2,6,21,6,7,79,51,1,6,17,3,4,10,3,1,0,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,71,4,5,0,11,8,51,29,4,5,0,11,8,9,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,64,3,0,63,8,51,0,85,53,2,6,19,6,5
63095,Charnat,19,9,1,2,6,1,1,17,9,1,1,6,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,5,0,3,0,18,9,1,2,5,0,1
63096,Chas,36,17,1,6,8,3,4,22,11,0,4,5,1,2,14,6,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,1,5,4,2,4,21,7,1,5,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,2,0,12,9,4,0,34,16,1,5,9,3,3
63097,Chassagne,19,16,0,0,2,0,1,17,15,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,1,0,2,1,2,0,19,16,0,0,2,0,1
63098,Chastreix,82,46,5,1,25,4,5,68,42,3,1,18,3,4,12,4,2,0,5,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,9,0,38,3,4,30,6,9,0,11,3,4,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,1,0,45,12,4,0,78,45,4,1,23,3,5
63099,Châteaugay,226,18,18,41,125,28,24,158,17,8,19,97,18,17,56,1,9,16,26,8,4,7,0,1,3,2,2,1,3,0,0,2,0,0,1,2,0,0,1,0,0,1,434,2,39,177,93,38,123,164,2,27,47,70,15,18,94,0,12,40,23,23,19,76,0,0,40,0,0,36,100,0,0,50,0,0,50,0,0,0,0,0,0,0,128,98,4,0,346,88,70,0,213,18,17,41,116,27,21
63100,Châteauneuf-les-Bains,53,19,8,1,23,2,2,47,18,7,1,20,2,1,6,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,9,0,3,0,4,18,2,9,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,1,0,7,11,4,0,50,18,7,1,22,2,2
63101,Château-sur-Cher,29,21,2,1,3,0,2,28,21,2,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,1,0,1,0,1,0,26,21,0,1,3,0,1
63102,Châteldon,61,21,3,6,25,11,6,47,20,0,4,19,9,4,11,1,2,2,5,2,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,103,2,41,8,37,8,15,39,2,6,8,20,8,3,29,0,0,0,17,0,12,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,3,0,43,60,15,0,54,21,2,6,20,11,5
63103,Châtel-Guyon,517,9,20,64,341,80,83,417,8,13,49,280,65,67,88,1,7,14,57,14,9,5,0,0,1,2,1,2,5,0,0,0,2,0,3,2,0,0,0,0,0,2,597,2,19,54,237,51,285,239,2,19,37,150,37,31,65,0,0,17,24,14,24,156,0,0,0,63,0,93,137,0,0,0,0,0,137,0,0,0,0,0,0,0,374,143,11,0,566,31,221,0,465,9,16,64,301,67,75
63104,"La Chaulme",22,14,0,1,4,1,3,20,14,0,0,4,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,3,0,3,0,2,0,21,13,0,1,4,1,3
63105,Chaumont-le-Bourg,37,15,6,2,10,3,4,29,13,5,1,9,3,1,7,2,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,13,4,8,0,9,23,2,0,4,8,0,9,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,5,0,21,15,9,0,35,14,6,2,10,4,3
63106,Chauriat,104,13,5,14,58,18,14,91,13,3,11,52,14,12,12,0,2,3,6,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,7,5,16,14,22,36,0,7,5,16,14,8,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,37,2,0,42,8,22,0,99,12,4,13,57,18,13
63107,Chavaroux,30,10,2,4,12,2,2,24,9,2,2,11,2,0,6,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,1,0,6,12,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,1,0,11,1,3,0,29,10,1,4,12,2,2
63108,"Le Cheix",52,12,3,5,21,10,11,37,11,2,3,15,5,6,15,1,1,2,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,7,2,19,18,11,40,1,7,2,19,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,3,0,30,10,8,0,51,12,3,5,21,10,10
63109,Chidrac,49,8,4,9,16,4,12,40,7,3,7,13,3,10,9,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,6,4,8,2,8,27,1,6,4,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,4,0,26,1,8,0,45,8,4,9,16,5,8
63110,Cisternes-la-Forêt,88,59,4,4,18,1,3,82,58,4,2,18,1,0,6,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,5,0,0,10,16,1,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70,3,0,15,1,10,0,79,55,2,4,17,1,1
63111,Clémensat,16,9,1,0,4,0,2,15,9,1,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,1,0,1,0,12,6,1,0,3,0,2
63112,Clerlande,53,29,1,2,17,4,4,45,27,1,2,13,2,2,8,2,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,10,4,7,20,3,0,0,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,2,0,11,9,7,0,49,28,0,2,16,3,3
63113,Clermont-Ferrand,14512,46,604,1017,10636,2393,2209,9660,40,336,730,7070,1352,1484,3700,6,181,218,2927,865,368,523,0,43,33,331,98,116,340,0,15,22,188,49,115,289,0,29,14,120,29,126,90569,18,14030,3191,37736,9486,35594,11749,18,686,704,9113,2925,1228,7019,0,570,416,4464,1330,1569,10622,0,481,715,5863,1643,3563,10167,0,981,673,4200,1111,4313,51012,0,11312,683,14096,2477,24921,9455,5057,387,9,64280,26289,28000,557,12055,43,435,959,8875,1783,1743
63114,Collanges,19,6,1,3,8,1,1,16,6,1,1,8,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,6,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,6,0,2,0,18,6,1,3,7,1,1
63115,Combrailles,30,24,2,0,3,0,1,29,24,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,1,0,1,0,1,0,29,23,2,0,3,0,1
63116,Combronde,211,22,21,18,106,32,44,151,19,13,10,79,21,30,48,3,7,7,22,10,9,7,0,0,1,2,0,4,4,0,1,0,2,1,1,1,0,0,0,1,0,0,462,4,78,26,248,49,106,138,4,34,15,57,27,28,88,0,0,11,23,0,54,123,0,44,0,55,22,24,0,0,0,0,0,0,0,113,0,0,0,113,0,0,130,81,10,0,246,216,103,0,182,22,18,17,90,29,35
63117,Compains,53,29,3,2,9,0,10,44,23,3,2,8,0,8,9,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,2,0,6,15,7,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,9,1,8,7,6,0,48,28,2,2,7,0,9
63118,Condat-en-Combraille,137,78,9,6,30,12,14,117,74,4,2,25,8,12,20,4,5,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,17,14,10,9,8,62,13,17,14,10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,98,10,0,30,32,8,0,123,75,5,6,24,8,13
63119,Condat-lès-Montboissier,59,37,4,5,10,0,3,55,37,3,4,10,0,1,3,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,10,0,0,6,10,0,4,0,0,0,6,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,2,0,20,0,6,0,55,35,4,5,9,0,2
63120,Corent,35,8,2,5,15,3,5,29,8,2,2,14,3,3,6,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,2,0,8,28,0,0,18,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,2,0,28,0,8,0,33,7,2,5,15,3,4
63121,Coudes,106,3,10,14,57,9,22,80,3,5,9,47,6,16,19,0,2,5,8,3,4,3,0,1,0,1,0,1,4,0,2,0,1,0,1,0,0,0,0,0,0,0,239,0,85,19,85,9,50,70,0,10,19,22,9,19,41,0,12,0,19,0,10,128,0,63,0,44,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,38,5,0,87,152,48,0,98,3,10,14,51,8,20
63122,Courgoul,19,12,2,1,3,1,1,17,11,2,1,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,0,1,1,1,0,16,10,1,1,3,1,1
63123,Cournols,24,14,2,1,6,1,1,17,11,2,0,4,1,0,7,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,6,4,0,1,21,10,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1,0,10,11,1,0,22,13,1,1,6,1,1
63124,Cournon-d'Auvergne,1659,26,101,150,1138,330,244,993,23,39,86,671,145,174,492,3,42,50,357,148,40,90,0,9,10,58,22,13,51,0,7,3,33,14,8,33,0,4,1,19,1,9,8745,5,766,494,5900,1671,1580,1664,5,182,202,1144,501,131,1247,0,122,145,808,298,172,1598,0,197,84,1014,396,303,1585,0,265,63,750,0,507,2651,0,0,0,2184,476,467,1009,650,32,0,4069,4676,1176,0,1389,26,84,133,941,262,205
63125,Courpière,488,39,53,39,294,93,63,351,39,27,27,213,60,45,108,0,16,9,74,31,9,15,0,8,1,5,1,1,10,0,1,0,2,1,7,4,0,1,2,0,0,1,1316,0,463,140,336,156,377,307,0,69,22,191,96,25,210,0,113,10,72,15,15,317,0,23,0,73,45,221,108,0,0,108,0,0,0,374,0,258,0,0,0,116,293,195,14,0,784,532,350,0,438,38,44,37,264,87,55
63126,"Le Crest",76,13,1,10,46,16,6,67,13,0,9,42,15,3,8,0,1,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,2,9,2,18,18,0,1,2,9,2,6,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,2,0,28,2,17,0,74,13,1,10,45,16,5
63127,Creste,8,2,0,1,4,0,1,7,2,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,1,0,8,2,0,1,4,0,1
63128,Crevant-Laveine,78,32,6,11,25,9,4,65,27,5,8,23,9,2,12,5,1,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,4,6,2,0,21,25,5,4,6,2,0,8,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,4,0,33,5,21,0,76,32,5,11,25,8,3
63129,Cros,57,23,3,5,11,2,15,56,23,3,5,11,2,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,14,0,2,0,2,0,56,22,3,5,11,2,15
63130,"La Crouzille",49,28,1,5,13,3,2,45,27,1,4,12,2,1,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,2,2,3,8,2,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,1,0,6,2,3,0,48,28,1,5,12,3,2
63131,Culhat,85,24,2,20,34,10,5,69,22,2,15,28,8,2,14,2,0,5,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,131,2,0,18,13,4,98,38,2,0,18,13,4,5,11,0,0,0,0,0,11,0,0,0,0,0,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,0,41,44,3,0,125,6,98,0,84,24,2,20,33,10,5
63132,Cunlhat,194,61,7,17,83,21,26,153,60,6,12,63,12,12,32,1,1,5,19,9,6,4,0,0,0,0,0,4,1,0,0,0,0,0,1,4,0,0,0,1,0,3,460,1,5,10,112,37,332,87,1,5,10,55,37,16,59,0,0,0,0,0,59,24,0,0,0,0,0,24,290,0,0,0,57,0,233,0,0,0,0,0,0,0,102,92,14,0,437,23,328,0,175,59,7,16,76,19,17
63133,Dallet,84,10,9,10,40,9,15,59,10,1,9,29,6,10,23,0,7,1,11,3,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,44,6,22,7,32,78,0,30,6,22,7,20,26,0,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,5,0,53,51,32,0,73,10,7,9,38,9,9
63134,Dauzat-sur-Vodable,31,15,3,2,6,3,5,30,15,3,2,6,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,3,0,1,0,1,0,29,16,1,2,5,3,5
63135,Davayat,45,7,1,10,20,2,7,37,7,0,6,19,2,5,8,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,9,1,0,12,23,0,1,9,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,2,0,22,1,12,0,43,7,1,10,19,2,6
63136,Domaize,55,28,4,3,18,3,2,51,28,4,3,16,3,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,8,11,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,2,0,8,3,8,0,50,26,4,3,16,3,1
63137,Doranges,31,22,0,0,7,3,2,28,22,0,0,6,2,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,6,7,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,2,0,7,0,6,0,29,21,0,0,7,2,1
63138,Dorat,48,19,4,5,15,5,5,39,17,3,3,15,5,1,8,2,0,2,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,62,2,41,2,0,0,17,21,2,0,2,0,0,17,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,3,0,19,43,16,0,42,18,3,5,12,4,4
63139,Dore-l'Église,98,48,10,7,25,6,8,84,47,4,6,21,5,6,11,1,3,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,124,2,99,2,10,4,11,34,2,9,2,10,4,11,28,0,28,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,29,69,8,0,14,110,11,0,95,46,10,7,25,6,7
63140,Durmignat,36,20,1,4,9,1,2,31,20,1,1,8,1,1,5,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,2,6,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,1,0,6,0,2,0,35,20,0,4,9,1,2
63141,Durtol,146,2,3,11,96,15,34,114,2,2,5,79,11,26,26,0,1,4,17,4,4,2,0,0,1,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,3,435,0,5,59,49,7,322,87,0,5,22,49,7,11,30,0,0,13,0,0,17,24,0,0,24,0,0,0,52,0,0,0,0,0,52,242,0,0,0,0,0,242,104,42,4,0,414,21,25,0,137,2,4,11,90,17,30
