CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
41175,Pezou,85,10,5,14,49,20,7,60,7,2,8,40,15,3,23,2,3,6,9,5,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,19,6,24,38,15,31,83,2,6,24,38,15,13,35,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,31,6,0,71,47,31,0,73,9,3,15,41,18,5
41176,Pierrefitte-sur-Sauldre,87,35,4,6,35,5,7,75,30,2,6,32,4,5,9,4,1,0,2,1,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79,31,16,0,20,3,12,32,9,4,0,7,3,12,25,0,12,0,13,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,53,2,0,32,47,12,0,81,33,3,6,33,6,6
41177,"Le Plessis-Dorin",29,12,2,2,12,1,1,22,8,1,1,12,1,0,7,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,3,0,0,6,16,5,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,1,0,9,7,6,0,26,11,2,2,10,1,1
41178,"Le Plessis-l'Échelle",11,7,1,1,1,0,1,7,4,1,0,1,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,1,3,1,0,11,7,1,1,1,0,1
41179,"Le Poislay",36,16,1,6,12,0,1,31,14,1,4,12,0,0,3,2,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,59,3,0,54,0,0,2,5,3,0,0,0,0,2,10,0,0,10,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,1,0,56,3,2,0,30,15,1,4,9,0,1
41180,Pontlevoy,179,50,9,18,82,18,20,135,41,7,9,67,11,11,40,9,2,9,15,7,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,287,14,8,29,57,34,179,132,14,8,29,57,34,24,14,0,0,0,0,0,14,20,0,0,0,0,0,20,121,0,0,0,0,0,121,0,0,0,0,0,0,0,93,86,5,0,239,48,22,0,162,48,8,18,72,16,16
41181,Pouillé,89,35,5,11,36,14,2,64,24,3,5,32,13,0,25,11,2,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,21,4,13,11,1,9,58,21,4,13,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,53,4,0,36,22,12,0,85,35,4,11,34,13,1
41182,Pray,28,5,2,5,13,4,3,23,3,2,3,13,4,2,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,3,0,0,2,7,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2,0,5,2,2,0,28,5,2,5,13,4,3
41183,Prénouvellon,42,20,2,3,15,1,2,36,17,1,2,15,1,1,5,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,2,3,0,0,3,10,2,2,3,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,2,0,6,14,3,0,41,21,2,3,13,1,2
41184,Prunay-Cassereau,74,32,5,10,22,6,5,61,31,3,3,21,6,3,12,1,1,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,106,1,79,16,1,0,9,28,1,1,16,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,0,0,0,0,0,0,0,0,0,0,32,42,5,0,26,80,11,0,66,30,2,10,20,5,4
41185,Pruniers-en-Sologne,168,29,15,25,84,34,15,117,23,8,14,62,21,10,39,6,5,10,15,8,3,6,0,0,1,4,2,1,4,0,1,0,2,2,1,2,0,1,0,1,1,0,473,10,142,53,202,167,66,121,10,22,39,35,23,15,84,0,0,14,55,32,15,127,0,33,0,58,58,36,141,0,87,0,54,54,0,0,0,0,0,0,0,0,96,72,6,0,283,190,66,0,148,27,11,24,77,29,9
41186,Rahart,24,11,2,1,8,2,2,22,11,2,1,8,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,3,0,3,0,3,0,22,11,1,1,8,2,1
41187,Renay,28,8,6,2,11,5,1,21,5,5,2,8,2,1,7,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,1,0,8,8,0,17,8,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,2,0,1,16,0,0,26,8,5,2,10,6,1
41188,Rhodon,19,6,3,2,7,2,1,11,5,3,1,2,0,0,7,1,0,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,68,1,0,5,60,49,2,22,1,0,5,14,3,2,0,0,0,0,0,0,0,46,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,2,0,16,52,2,0,15,5,3,2,4,1,1
41189,Rilly-sur-Loire,30,6,1,2,15,3,6,23,4,1,0,15,3,3,6,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,87,2,0,7,0,0,78,12,2,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,0,15,15,5,0,85,2,78,0,27,6,1,2,15,3,3
41190,Rocé,25,9,3,1,11,1,1,22,8,3,0,10,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,2,0,1,3,1,0,22,8,3,1,9,1,1
41191,Roches,20,12,1,1,5,1,1,16,8,1,1,5,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,5,0,0,16,9,0,1,5,1,1
41192,"Les Roches-l'Évêque",20,6,3,3,6,1,2,16,5,3,2,5,1,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,21,0,5,3,0,2,10,0,0,5,3,0,2,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1,0,10,21,2,0,18,4,3,3,6,1,2
41193,Romilly,32,19,3,2,7,3,1,27,16,3,2,6,2,0,5,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,1,1,2,15,12,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,1,0,2,13,2,0,30,18,2,2,7,3,1
41194,Romorantin-Lanthenay,1471,56,87,164,963,351,201,864,47,33,84,588,215,112,472,9,32,71,315,117,45,65,0,6,6,36,12,17,46,0,6,3,17,5,20,24,0,10,0,7,2,7,7141,24,1664,398,2684,979,2371,1434,24,127,227,917,365,139,860,0,75,91,469,154,225,1378,0,168,80,528,143,602,1091,0,447,0,365,81,279,2378,0,847,0,405,236,1126,1015,456,67,0,4749,2392,2053,0,1163,52,65,149,761,274,136
41195,Rougeou,11,8,0,1,1,0,1,10,8,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,2,0,2,0,11,8,0,1,1,0,1
41196,Ruan-sur-Egvonne,16,10,0,0,4,0,2,10,6,0,0,3,0,1,6,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,0,1,7,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,2,0,2,5,1,0,15,8,0,0,5,0,2
41197,Saint-Agil,40,13,6,3,17,2,1,26,12,3,0,11,1,0,14,1,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,7,6,14,6,4,32,1,7,6,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,2,0,18,14,4,0,38,13,4,3,17,2,1
41198,Saint-Aignan,320,31,16,28,199,55,46,199,22,11,15,128,33,23,100,9,4,9,64,19,14,5,0,0,2,2,0,1,8,0,0,2,3,2,3,8,0,1,0,2,1,5,1476,20,162,136,521,184,637,275,20,8,32,157,55,58,63,0,0,29,23,0,11,276,0,0,75,90,57,111,259,0,0,0,72,72,187,603,0,154,0,179,0,270,216,104,20,0,1224,252,608,0,267,30,15,27,163,46,32
41199,Saint-Amand-Longpré,121,23,10,13,54,12,21,79,20,5,7,33,3,14,32,3,3,5,17,7,4,4,0,1,1,1,1,1,5,0,1,0,3,1,1,1,0,0,0,0,0,1,434,6,72,26,209,78,121,105,6,7,14,54,18,24,53,0,17,12,12,12,12,219,0,48,0,143,48,28,57,0,0,0,0,0,57,0,0,0,0,0,0,0,62,59,14,0,175,259,121,0,101,23,5,13,46,10,14
41200,Sainte-Anne,29,5,3,6,12,2,3,23,3,3,3,12,2,2,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,11,0,0,1,15,3,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,2,0,12,3,1,0,28,5,3,6,11,1,3
41201,Saint-Arnoult,28,9,4,1,11,2,3,24,9,4,0,10,2,1,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,1,0,8,12,0,0,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,2,0,12,0,8,0,24,8,3,1,10,2,2
41202,Saint-Avit,25,18,0,1,5,0,1,22,17,0,1,4,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,6,0,2,9,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,2,7,2,0,25,18,0,1,5,0,1
41203,Saint-Bohaire,34,11,1,4,15,1,3,28,10,1,4,13,1,0,4,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,73,1,0,0,11,0,61,8,1,0,0,1,0,6,10,0,0,0,10,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,0,0,0,0,0,0,0,11,23,2,0,61,12,6,0,31,11,1,4,14,1,1
41204,Saint-Claude-de-Diray,113,33,5,13,53,13,9,85,27,2,8,42,8,6,24,5,2,4,10,5,3,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,170,29,23,35,65,18,18,85,10,11,17,29,18,18,49,19,12,18,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,67,4,0,76,94,26,0,105,33,5,13,48,11,6
41205,Saint-Cyr-du-Gault,23,13,1,4,4,0,1,18,12,0,3,3,0,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,2,2,3,0,2,15,6,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,2,0,4,11,4,0,23,13,1,4,4,0,1
41206,Saint-Denis-sur-Loire,65,12,4,12,32,9,5,51,11,1,9,28,6,2,13,1,3,3,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,65,1,7,18,7,6,32,43,1,7,18,7,6,10,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,2,0,53,12,10,0,54,12,2,11,25,6,4
41207,Saint-Dyé-sur-Loire,61,4,6,8,30,5,13,48,4,4,7,24,5,9,11,0,2,1,5,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74,0,2,2,25,0,45,31,0,2,2,11,0,16,14,0,0,0,14,0,0,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,4,0,66,8,16,0,57,4,6,8,27,6,12
41208,Saint-Étienne-des-Guérets,21,10,0,3,6,2,2,17,9,0,1,6,2,1,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,2,5,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,2,0,4,1,3,0,20,9,0,3,6,3,2
41209,Saint-Firmin-des-Prés,53,7,4,8,28,7,6,38,6,2,5,22,5,3,12,1,1,3,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,177,1,71,11,67,10,27,49,1,5,11,16,10,16,11,0,0,0,0,0,11,0,0,0,0,0,0,0,117,0,66,0,51,0,0,0,0,0,0,0,0,0,28,25,3,0,90,87,16,0,46,6,4,8,24,4,4
41210,Sainte-Gemmes,19,9,0,3,5,0,2,14,7,0,3,3,0,1,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,1,7,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,3,0,1,6,1,0,19,9,0,3,5,0,2
41211,Saint-Georges-sur-Cher,226,50,13,22,117,31,24,167,38,7,13,92,19,17,52,12,4,9,23,11,4,3,0,2,0,1,1,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,266,29,32,34,77,34,94,134,29,11,34,46,24,14,31,0,21,0,10,10,0,101,0,0,0,21,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,114,2,0,172,94,30,0,209,49,14,20,106,30,20
41212,Saint-Gervais-la-Forêt,336,3,18,31,246,111,38,192,3,10,16,133,50,30,120,0,6,10,100,54,4,10,0,1,0,6,3,3,13,0,1,5,6,4,1,1,0,0,0,1,0,0,1073,0,68,197,705,358,103,441,0,31,31,361,210,18,137,0,10,0,78,40,49,401,0,27,166,172,108,36,94,0,0,0,94,0,0,0,0,0,0,0,0,0,235,101,4,0,859,214,75,0,274,3,17,27,194,78,33
41213,Saint-Gourgon,20,11,1,1,5,3,2,14,11,0,0,3,1,0,6,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,2,3,3,2,10,0,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,3,0,10,0,5,0,18,10,1,1,4,3,2
41214,Saint-Hilaire-la-Gravelle,75,8,14,4,45,6,4,65,8,12,3,41,5,1,8,0,1,0,4,1,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,114,0,54,35,11,2,14,30,0,5,0,11,2,14,0,0,0,0,0,0,0,84,0,49,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,52,4,0,58,56,14,0,68,8,26,3,28,5,3
41215,Saint-Jacques-des-Guérets,4,0,0,2,1,0,1,2,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0,1,0,4,0,0,2,1,0,1
41216,Saint-Jean-Froidmentel,35,13,4,3,13,1,2,23,11,1,2,9,1,0,10,2,1,1,4,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,24,1,13,0,6,27,5,2,1,13,0,6,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,2,0,13,36,6,0,31,12,2,3,13,1,1
41217,Saint-Julien-de-Chédon,59,13,3,10,30,4,3,42,10,1,5,25,2,1,16,3,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,423,7,377,15,15,2,9,52,7,6,15,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,371,0,0,0,0,26,33,4,0,38,385,17,0,51,13,2,8,26,4,2
41218,Saint-Julien-sur-Cher,52,10,5,5,27,6,5,36,8,3,1,23,5,1,15,2,2,3,4,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,9,10,25,10,2,14,51,9,10,8,10,2,14,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,3,0,42,26,12,0,49,10,5,5,26,6,3
41219,Saint-Laurent-des-Bois,27,8,2,6,7,3,4,20,7,2,2,7,3,2,7,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,7,0,0,7,15,1,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,3,0,14,1,7,0,24,8,1,6,7,3,2
41220,Saint-Laurent-Nouan,284,33,30,33,160,37,28,198,29,16,19,117,28,17,64,4,6,11,38,8,5,8,0,3,3,1,0,1,7,0,4,0,1,0,2,7,0,1,0,3,1,3,1783,11,961,97,414,72,300,195,11,23,54,82,16,25,121,0,47,43,14,0,17,213,0,111,0,38,0,64,301,0,0,0,107,56,194,953,0,780,0,173,0,0,165,119,9,0,580,1203,243,0,231,33,14,26,142,34,16
41221,Saint-Léonard-en-Beauce,78,34,3,11,26,8,4,65,31,2,7,23,6,2,12,3,1,3,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,68,4,5,47,7,4,5,32,4,5,11,7,4,5,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,51,3,0,61,7,5,0,74,33,3,11,24,7,3
41222,Saint-Loup,25,11,0,7,4,2,3,20,11,0,4,4,2,1,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,4,8,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,0,8,0,4,0,24,12,0,7,3,2,2
41223,Saint-Lubin-en-Vergonnois,43,15,3,3,17,5,5,36,14,2,2,16,5,2,7,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,4,6,6,0,12,34,6,4,6,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,4,0,22,12,12,0,41,15,3,4,16,5,3
41224,Saint-Marc-du-Cor,23,15,1,1,4,0,2,21,14,1,1,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,2,0,2,1,2,0,22,14,1,1,4,0,2
41225,Saint-Martin-des-Bois,91,47,8,6,27,5,3,73,40,7,5,20,2,1,18,7,1,1,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,13,2,1,20,11,10,46,13,2,1,20,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,66,3,0,29,17,11,0,89,46,8,6,27,5,2
41226,Saint-Ouen,234,10,19,26,154,57,25,139,7,6,10,102,28,14,60,3,5,10,36,18,6,18,0,4,4,7,6,3,13,0,2,2,7,4,2,4,0,2,0,2,1,0,1379,3,437,167,654,392,118,220,3,22,42,126,86,27,254,0,54,58,102,90,40,444,0,54,67,272,158,51,214,0,60,0,154,58,0,247,0,247,0,0,0,0,137,97,8,0,686,693,79,0,183,9,15,24,118,41,17
41228,Saint-Rimay,28,6,2,5,14,2,1,23,5,2,4,12,2,0,5,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,7,0,2,11,1,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,1,0,3,8,2,0,27,6,2,5,13,2,1
41229,Saint-Romain-sur-Cher,130,54,3,12,51,20,10,102,45,1,10,39,16,7,25,9,2,2,10,4,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,172,22,12,7,110,18,21,83,22,12,7,31,18,11,10,0,0,0,0,0,10,24,0,0,0,24,0,0,55,0,0,0,55,0,0,0,0,0,0,0,0,0,51,79,3,0,100,72,19,0,120,54,2,12,43,14,9
41230,Saint-Sulpice-de-Pommeray,103,5,10,20,58,17,10,68,5,5,12,40,8,6,29,0,5,6,16,7,2,6,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,18,43,83,57,34,99,0,18,17,57,31,7,79,0,0,26,26,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,3,0,109,69,33,0,91,5,8,19,51,12,8
41231,Saint-Viâtre,106,38,5,14,42,13,7,77,32,3,9,30,8,3,28,6,2,4,12,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,21,12,25,26,13,20,93,21,12,14,26,13,20,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,54,3,0,66,38,19,0,98,35,4,14,39,12,6
41232,Salbris,460,49,35,50,269,74,57,282,40,10,29,174,47,29,137,9,17,15,80,22,16,21,0,4,2,9,2,6,14,0,2,4,5,2,3,6,0,2,0,1,1,3,1457,22,317,164,533,238,421,400,22,64,46,221,79,47,280,0,63,24,114,31,79,399,0,62,94,130,60,113,378,0,128,0,68,68,182,0,0,0,0,0,0,0,274,186,18,0,986,471,278,0,387,45,28,49,228,67,37
41233,Sambin,71,29,5,5,24,10,8,57,26,4,2,21,8,4,13,3,1,3,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,71,9,3,10,5,4,44,43,9,3,10,5,4,16,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,6,0,61,10,45,0,68,28,5,5,23,10,7
41234,Santenay,36,19,0,5,11,3,1,30,17,0,2,11,3,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,10,0,0,2,14,2,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,2,0,12,2,3,0,34,19,0,5,9,3,1
41235,Sargé-sur-Braye,104,42,9,7,40,5,6,83,37,5,5,32,3,4,19,5,2,2,8,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,104,6,58,2,24,12,14,50,6,4,2,24,12,14,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,69,4,0,30,74,14,0,101,42,8,7,39,5,5
41236,Sasnières,18,8,0,2,7,3,1,15,8,0,2,5,2,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,1,5,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,1,0,2,3,1,0,17,7,0,2,7,3,1
41237,Sassay,84,29,3,13,35,13,4,67,21,2,10,32,12,2,16,8,1,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,5,16,23,9,14,60,12,5,16,13,9,14,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,3,0,44,26,14,0,81,29,3,13,33,11,3
