CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
15133,Montmurat,26,9,4,3,9,3,1,19,8,2,0,9,3,0,6,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,1,104,6,0,0,1,9,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,103,0,0,0,0,9,17,1,0,7,105,1,0,23,9,1,3,9,3,1
15134,Montsalvy,135,25,11,12,64,16,23,93,23,7,3,47,10,13,37,2,4,9,16,6,6,4,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,266,2,22,32,57,13,153,126,2,22,32,43,13,27,52,0,0,0,14,0,38,0,0,0,0,0,0,0,88,0,0,0,0,0,88,0,0,0,0,0,0,0,74,61,9,0,253,13,153,0,106,25,5,12,48,12,16
15135,Montvert,23,16,1,1,4,1,1,21,16,1,1,3,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1,0,2,0,1,0,22,16,1,1,3,0,1
15136,Mourjou,112,59,23,3,25,2,2,100,54,21,2,23,2,0,11,5,1,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,52,5,33,7,2,0,5,21,5,2,7,2,0,5,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,2,0,13,39,5,0,87,56,3,3,24,2,1
15137,Moussages,62,29,2,4,24,2,3,50,27,0,1,21,2,1,12,2,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,2,4,10,0,5,23,2,2,4,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,4,0,14,9,7,0,57,28,2,4,21,2,2
15138,Murat,299,6,21,23,199,57,50,196,6,10,10,140,35,30,76,0,6,9,52,19,9,13,0,3,3,4,1,3,13,0,2,1,3,2,7,1,0,0,0,0,0,1,943,0,131,120,268,137,424,202,0,19,34,120,48,29,182,0,35,48,52,18,47,444,0,77,38,96,71,233,0,0,0,0,0,0,0,115,0,0,0,0,0,115,198,101,16,0,753,190,385,0,243,5,15,20,172,49,31
15139,Narnhac,20,12,2,0,5,0,1,17,11,2,0,4,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,2,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,1,0,2,2,2,0,19,12,1,0,5,0,1
15140,Naucelles,124,27,8,18,60,19,11,87,26,5,11,38,9,7,28,1,2,5,19,8,1,4,0,0,1,1,1,2,5,0,1,1,2,1,1,0,0,0,0,0,0,0,294,1,45,71,121,63,56,76,1,10,19,45,17,1,53,0,0,11,17,17,25,165,0,35,41,59,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,64,4,0,177,117,56,0,109,26,4,17,54,16,8
15141,Neussargues-Moissac,115,18,19,7,56,19,15,79,17,11,2,40,13,9,28,1,5,5,14,5,3,5,0,1,0,2,1,2,3,0,2,0,0,0,1,0,0,0,0,0,0,0,245,1,116,19,51,20,58,74,1,23,19,24,9,7,72,0,18,0,27,11,27,99,0,75,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,63,5,0,113,132,56,0,91,16,11,6,47,14,11
15142,Neuvéglise,183,79,23,12,53,11,16,156,77,17,8,42,7,12,24,2,6,2,11,4,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2,21,30,20,8,20,55,2,21,4,20,8,8,38,0,0,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,120,4,0,70,23,21,0,154,79,8,11,43,11,13
15143,Nieudan,17,9,6,0,1,1,1,12,8,3,0,1,1,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,0,0,0,1,16,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,1,15,1,0,15,9,4,0,1,1,1
15144,Omps,43,19,4,1,16,3,3,34,16,4,0,13,1,1,8,3,0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,3,25,17,7,27,7,0,3,10,2,7,15,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,2,0,20,22,7,0,37,19,0,1,15,2,2
15145,Oradour,55,39,3,3,7,2,3,49,36,3,3,6,1,1,6,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,1,1,5,9,3,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,2,0,5,4,5,0,51,38,2,3,6,2,2
15146,Pailherols,47,23,6,3,13,2,2,40,22,6,1,10,2,1,6,1,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,3,17,0,3,11,2,0,3,3,0,3,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,1,0,23,2,3,0,41,22,2,3,12,1,2
15147,Parlan,66,32,14,5,12,1,3,55,29,12,4,9,1,1,10,3,1,1,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45,6,24,1,3,0,11,23,6,2,1,3,0,11,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,2,0,15,30,11,0,51,30,3,5,11,2,2
15148,Paulhac,127,63,13,5,43,5,3,116,62,12,4,37,3,1,11,1,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,7,2,11,2,7,28,1,7,2,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,101,2,0,18,10,7,0,116,63,4,5,42,5,2
15149,Paulhenc,36,15,2,4,13,1,2,27,14,2,1,10,0,0,8,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,121,1,0,9,4,1,107,18,1,0,9,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,103,11,25,1,0,119,2,4,0,33,15,1,4,11,1,2
15150,Pers,41,22,2,4,11,1,2,36,21,2,4,9,1,0,5,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,3,0,6,10,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,2,0,9,1,6,0,38,21,2,4,10,0,1
15151,Peyrusse,52,32,4,0,15,0,1,48,29,4,0,15,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,1,0,3,3,3,0,49,32,1,0,15,0,1
15152,Pierrefort,150,37,10,14,69,19,20,113,35,7,7,50,12,14,30,2,2,7,18,7,1,4,0,0,0,1,0,3,2,0,1,0,0,0,1,1,0,0,0,0,0,1,274,2,35,27,61,23,149,101,2,14,27,50,23,8,55,0,0,0,11,0,44,51,0,21,0,0,0,30,67,0,0,0,0,0,67,0,0,0,0,0,0,0,75,75,7,0,254,20,119,0,125,37,7,14,54,13,13
15153,Pleaux,267,91,16,23,104,36,33,212,86,13,13,76,23,24,48,5,3,9,27,12,4,5,0,0,1,1,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,234,6,3,36,77,40,112,110,6,3,21,65,28,15,69,0,0,15,12,12,42,55,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,134,11,0,218,16,83,0,229,86,9,23,83,29,28
15154,Polminhac,134,45,9,13,54,11,13,112,42,7,9,44,6,10,19,3,2,4,9,4,1,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,109,3,4,17,33,22,52,49,3,4,17,21,10,4,22,0,0,0,12,12,10,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,77,2,0,90,19,14,0,124,44,4,13,52,10,11
15155,Pradiers,20,15,0,1,3,0,1,19,15,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1,0,2,0,2,0,18,15,0,1,1,0,1
15156,Prunet,95,39,17,9,27,1,3,86,36,17,7,25,1,1,8,3,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,13,2,0,11,25,9,0,3,2,0,11,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,73,2,0,25,10,11,0,77,39,1,9,26,1,2
15157,Quézac,72,33,8,1,26,5,4,60,29,7,1,23,2,0,10,4,1,0,3,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,71,4,3,0,9,9,55,21,4,3,0,9,9,5,15,0,0,0,0,0,15,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,56,2,0,60,11,5,0,63,32,2,1,26,5,2
15158,Rageade,37,22,7,0,6,1,2,35,22,7,0,6,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,3,0,2,0,2,0,26,20,0,0,5,1,1
15159,Raulhac,60,27,3,3,20,4,7,48,24,2,1,17,2,4,11,3,1,2,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,51,4,3,6,4,3,34,24,4,3,6,4,3,7,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,3,0,47,4,34,0,55,27,3,3,18,3,4
15160,Reilhac,62,19,2,13,20,4,8,47,17,1,7,18,3,4,13,1,1,6,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,111,17,5,13,2,1,74,44,3,5,13,2,1,21,14,14,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,27,35,2,0,87,24,15,0,56,18,1,13,19,3,5
15161,Rézentières,35,18,4,0,12,0,1,34,18,4,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,1,0,2,0,2,0,31,18,0,0,12,0,1
15162,Riom-ès-Montagnes,410,70,27,33,228,72,52,289,67,17,25,145,42,35,95,3,8,6,72,26,6,14,0,0,1,10,3,3,7,0,1,1,1,1,4,5,0,1,0,0,0,4,1072,4,247,52,349,151,420,269,4,29,21,194,89,21,183,0,0,11,133,40,39,194,0,42,20,22,22,110,250,0,0,0,0,0,250,176,0,176,0,0,0,0,251,159,14,0,782,290,192,0,353,69,18,31,190,63,45
15163,Roannes-Saint-Mary,107,60,5,7,33,5,2,98,58,3,7,30,4,0,8,2,2,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,9,0,3,1,16,19,2,9,0,3,1,5,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,83,2,0,22,8,16,0,105,60,4,7,33,5,1
15164,Roffiac,93,33,3,8,47,25,2,62,33,3,2,24,6,0,29,0,0,6,21,17,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,19,112,98,7,108,0,0,19,82,68,7,30,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,2,0,105,33,7,0,72,31,1,7,32,13,1
15165,Rouffiac,41,28,1,2,8,3,2,34,28,0,1,5,2,0,7,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,4,1,5,12,0,1,2,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,2,0,8,4,5,0,37,27,0,2,7,2,1
15166,Roumégoux,47,22,1,7,15,4,2,44,21,1,7,15,4,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,5,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,2,0,5,1,5,0,46,22,1,7,15,4,1
15167,Rouziers,27,12,6,1,7,1,1,22,11,6,0,5,0,0,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,3,5,3,1,10,1,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,0,6,4,1,0,24,12,5,1,5,0,1
15168,Ruynes-en-Margeride,116,42,3,14,43,12,14,94,41,2,8,35,10,8,20,1,1,6,8,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,2,2,24,13,4,49,57,2,2,24,13,4,16,10,0,0,0,0,0,10,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,10,0,87,3,30,0,105,41,3,13,36,12,12
15169,Saignes,94,14,2,10,50,11,18,63,14,1,6,32,4,10,27,0,1,4,17,7,5,3,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,173,0,4,16,56,18,97,87,0,4,16,44,18,23,42,0,0,0,12,0,30,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,33,3,0,157,16,26,0,78,12,2,9,44,10,11
15170,Saint-Amandin,40,22,3,5,9,1,1,37,22,2,5,8,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,2,0,3,9,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,1,0,5,4,3,0,37,21,2,5,8,1,1
15171,Sainte-Anastasie,34,21,3,0,8,0,2,30,19,2,0,8,0,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,2,9,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,1,0,2,7,2,0,32,21,2,0,8,0,1
15172,Saint-Antoine,33,16,7,2,7,1,1,29,15,7,1,6,1,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,1,0,3,1,1,0,26,16,0,2,7,1,1
15173,Saint-Bonnet-de-Condat,27,16,0,0,9,3,2,24,14,0,0,9,3,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,3,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,2,0,3,2,3,0,26,16,0,0,9,3,1
15174,Saint-Bonnet-de-Salers,75,41,6,2,24,1,2,61,35,4,1,21,1,0,13,6,1,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,12,2,11,0,6,32,12,1,2,11,0,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,3,0,13,30,7,0,68,39,3,2,23,1,1
15175,Saint-Cernin,171,64,6,13,67,14,21,133,58,4,7,49,6,15,31,5,2,6,17,8,1,4,0,0,0,1,0,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,275,75,6,14,55,19,125,71,6,6,14,38,19,7,65,0,0,0,17,0,48,70,0,0,0,0,0,70,69,69,0,0,0,0,0,0,0,0,0,0,0,0,68,103,6,0,179,96,39,0,149,61,5,12,55,13,16
15176,Saint-Chamant,38,18,2,1,14,2,3,30,17,2,0,11,1,0,8,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,3,1,8,13,1,0,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,4,0,10,3,9,0,35,17,2,1,13,2,2
15178,Saint-Cirgues-de-Jordanne,43,21,1,1,13,4,7,37,20,1,1,10,3,5,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,1,4,8,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,3,0,7,1,4,0,37,20,1,1,10,3,5
15179,Saint-Cirgues-de-Malbert,36,20,4,4,7,1,1,31,18,4,3,6,1,0,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,0,2,6,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,1,0,3,3,2,0,33,19,2,4,7,1,1
15180,Saint-Clément,25,16,1,0,7,0,1,20,13,0,0,6,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,0,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,1,0,2,4,0,0,23,15,0,0,7,0,1
15181,Saint-Constant,116,55,16,3,39,10,3,102,52,12,3,34,5,1,14,3,4,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,13,0,14,14,11,42,4,13,0,14,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,99,3,0,18,24,11,0,106,55,8,3,38,9,2
15182,Saint-Étienne-Cantalès,18,7,3,0,5,1,3,15,7,2,0,4,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,27,0,3,0,4,7,0,0,0,3,0,4,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,2,0,7,27,4,0,14,7,0,0,5,1,2
15183,Saint-Étienne-de-Carlat,22,15,0,0,6,0,1,21,15,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,1,0,2,0,2,0,22,15,0,0,6,0,1
15184,Saint-Étienne-de-Maurs,85,39,5,7,32,6,2,72,37,5,4,26,2,0,12,2,0,3,5,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,61,2,0,6,44,39,9,32,2,0,6,15,10,9,0,0,0,0,0,0,0,29,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,67,2,0,52,9,9,0,78,39,2,7,29,4,1
15185,Saint-Étienne-de-Chomeil,46,34,2,1,7,1,2,40,32,0,1,6,1,1,5,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43,2,36,0,2,0,3,12,2,5,0,2,0,3,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,2,0,5,38,3,0,42,32,1,2,6,1,1
15186,Sainte-Eulalie,32,12,3,2,14,3,1,26,11,1,1,13,3,0,6,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,6,2,3,0,2,14,1,6,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,1,0,4,10,2,0,31,12,2,2,14,3,1
15187,Saint-Flour,1008,34,63,90,667,209,154,630,31,30,62,413,102,94,295,3,19,21,227,96,25,38,0,5,4,17,7,12,31,0,8,2,7,2,14,14,0,1,1,3,2,9,3818,13,489,337,1261,566,1718,946,13,88,81,659,286,105,498,0,52,56,217,94,173,880,0,260,41,186,52,393,742,0,89,0,199,134,454,752,0,0,159,0,0,593,637,371,56,0,2986,832,1426,0,764,32,34,88,512,153,98
15188,Saint-Georges,116,39,9,7,57,20,4,91,39,7,4,38,9,3,22,0,2,3,16,8,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,3,6,96,81,6,69,0,3,6,54,39,6,42,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,76,1,0,95,16,6,0,103,38,4,7,51,15,3
15189,Saint-Gérons,49,22,2,4,20,1,1,45,21,2,3,19,1,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,1,0,5,9,1,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,1,0,8,1,5,0,45,21,0,4,19,1,1
15190,Saint-Hippolyte,34,21,0,1,11,1,1,31,20,0,0,11,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,2,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,1,0,3,1,2,0,34,21,0,1,11,1,1
15191,Saint-Illide,103,48,8,8,28,5,11,89,47,8,5,24,3,5,11,1,0,3,4,2,3,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,102,1,0,4,12,8,85,29,1,0,4,12,8,12,16,0,0,0,0,0,16,57,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,70,4,0,101,1,32,0,86,45,2,8,24,4,7
15192,Saint-Jacques-des-Blats,58,18,1,1,33,3,5,47,18,0,1,25,3,3,9,0,1,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,79,0,3,0,67,0,9,31,0,3,0,19,0,9,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,3,0,79,0,9,0,48,17,1,1,26,3,3
15194,Saint-Julien-de-Toursac,23,15,4,0,3,0,1,22,15,4,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,1,0,1,0,20,15,3,0,1,0,1
15195,Saint-Just,40,25,2,2,10,2,1,38,24,2,2,10,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,1,0,3,1,3,0,33,24,0,1,7,2,1
15196,Saint-Mamet-la-Salvetat,199,73,16,22,67,15,21,165,72,11,15,54,10,13,22,1,2,7,10,4,2,6,0,1,0,2,1,3,4,0,0,0,1,0,3,2,0,2,0,0,0,0,580,1,346,19,82,23,132,56,1,10,19,23,10,3,76,0,11,0,24,13,41,123,0,0,0,35,0,88,55,0,55,0,0,0,0,270,0,270,0,0,0,0,75,124,11,0,202,378,95,0,172,70,10,21,59,12,12
